molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
CHEMBL4573030,CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,560.0
CHEMBL3545369,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,73.0
CHEMBL4483087,NS(=O)(=O)NCCOc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,150.0
CHEMBL4452336,NS(=O)(=O)NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,130.0
CHEMBL4533342,CS(=O)(=O)NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,9.3
CHEMBL4436560,CS(=O)(=O)CCC(=O)NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,7.6
CHEMBL4448442,NS(=O)(=O)CC(=O)NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,12.0
CHEMBL4434929,C[C@H](CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NC(=O)CS(N)(=O)=O,active,12.0
CHEMBL4451194,C[C@@H](CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NC(=O)CS(N)(=O)=O,active,19.0
CHEMBL4578545,CS(=N)(=O)CC(=O)NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,14.0
CHEMBL4455438,NS(=O)(=O)CC(=O)NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(C(F)F)c1,active,13.0
CHEMBL4441246,CS(=O)(=O)CC(=O)NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(C(F)F)c1,active,14.0
CHEMBL4549976,NS(=O)(=O)NCC(=O)NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(C(F)F)c1,active,21.0
CHEMBL4521926,CC(C)(O)CC(=O)NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(C(F)F)c1,active,8.4
CHEMBL4538516,N#CCC(=O)NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(C(F)F)c1,active,6.5
CHEMBL4437616,O=C(NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(C(F)F)c1)C1CS(=O)(=O)C1,active,13.0
CHEMBL4533432,CC1(C(=O)NCCSc2nonc2/C(=N/O)Nc2ccc(F)c(C(F)F)c2)CCN1,active,16.0
CHEMBL4439896,NS(=O)(=O)CC(=O)NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(C(F)(F)F)c1,active,13.0
CHEMBL4465837,N#Cc1cc(N/C(=N\O)c2nonc2SCCNC(=O)CS(N)(=O)=O)ccc1F,active,39.0
CHEMBL4585089,NS(=O)(=O)CC(=O)NCCSc1nonc1/C(=N/O)Nc1cccc(Cl)c1,active,10.0
CHEMBL4441030,NS(=O)(=O)CC(=O)NCCSc1nonc1/C(=N/O)Nc1cccc(Br)c1,active,8.1
CHEMBL4461796,N#Cc1cccc(N/C(=N\O)c2nonc2SCCNC(=O)CS(N)(=O)=O)c1,active,44.0
CHEMBL4475499,NS(=O)(=O)CC(=O)NCCSc1nonc1/C(=N/O)Nc1cccc(C(F)F)c1,active,17.0
CHEMBL4449948,NS(=O)(=O)CC(=O)NCCSc1nonc1/C(=N/O)Nc1cccc(C(F)(F)F)c1,active,12.0
CHEMBL584991,Nc1nonc1/C(=N/O)Nc1ccc(F)c(Cl)c1,active,14.0
CHEMBL4545974,COc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,39.0
CHEMBL4573030,CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,15.0
CHEMBL3545369,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,7.9
CHEMBL4483087,NS(=O)(=O)NCCOc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,12.0
CHEMBL4452336,NS(=O)(=O)NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,2.8
CHEMBL4549976,NS(=O)(=O)NCC(=O)NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(C(F)F)c1,active,320.0
CHEMBL4585089,NS(=O)(=O)CC(=O)NCCSc1nonc1/C(=N/O)Nc1cccc(Cl)c1,active,220.0
CHEMBL4465680,CCCCN(CCCC)c1ccc(/C(C)=C/C(=O)O)cc1NC(=O)N/N=C/c1ccc(Cl)cc1,inactive,14440.0
CHEMBL4465412,CCCCN(CCCC)c1ccc(/C(C)=C/C(=O)O)cc1NC(=O)N/N=C/c1ccccc1C(F)(F)F,inactive,12350.0
CHEMBL4473042,C/C(=C\C(=O)O)c1ccc(N(CC(C)C)CC(C)C)c(NC(=O)N/N=C/c2ccccc2F)c1,inactive,10100.0
CHEMBL4577845,C/C(=C\C(=O)O)c1ccc(N(CC(C)C)CC(C)C)c(NC(=O)N/N=C/c2ccc(Cl)cc2)c1,inactive,10230.0
CHEMBL504816,Cn1cc(C[C@H](N)C(=O)O)c2ccccc21,inactive,98500.0
CHEMBL4567864,C/C(=C\C(=O)O)c1ccc(N2CCOCC2)c(-n2cc(CNc3ccc(F)cc3)nn2)c1,inactive,58350.0
CHEMBL4465680,CCCCN(CCCC)c1ccc(/C(C)=C/C(=O)O)cc1NC(=O)N/N=C/c1ccc(Cl)cc1,intermediate,3870.0
CHEMBL4465412,CCCCN(CCCC)c1ccc(/C(C)=C/C(=O)O)cc1NC(=O)N/N=C/c1ccccc1C(F)(F)F,intermediate,2830.0
CHEMBL4473042,C/C(=C\C(=O)O)c1ccc(N(CC(C)C)CC(C)C)c(NC(=O)N/N=C/c2ccccc2F)c1,intermediate,1950.0
CHEMBL4577845,C/C(=C\C(=O)O)c1ccc(N(CC(C)C)CC(C)C)c(NC(=O)N/N=C/c2ccc(Cl)cc2)c1,intermediate,1020.0
CHEMBL504816,Cn1cc(C[C@H](N)C(=O)O)c2ccccc21,inactive,118500.0
CHEMBL4567864,C/C(=C\C(=O)O)c1ccc(N2CCOCC2)c(-n2cc(CNc3ccc(F)cc3)nn2)c1,inactive,20020.0
CHEMBL3989951,O[C@H](C[C@H]1c2c(F)cccc2-c2cncn21)[C@H]1CC[C@H](O)CC1,active,450.0
CHEMBL3545369,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,40.9
CHEMBL4589417,O=S1(=O)NCCN1CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,62.5
CHEMBL4465536,CN1CCN(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)S1(=O)=O,active,56.2
CHEMBL4464723,CN1CCCN(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)S1(=O)=O,active,1000.0
CHEMBL4451860,O=S1(=O)CCCN1CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,46.5
CHEMBL4577953,O=C1NCCN1CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,1000.0
CHEMBL4443777,O=C1OCCN1CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,71.5
CHEMBL4457573,O=C1CCON1CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,115.0
CHEMBL4542118,O/N=C(\Nc1ccc(F)c(Br)c1)c1nonc1NCCOC1=NOCC1,active,94.5
CHEMBL4524710,O=S1(=O)c2ccccc2CN1CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,817.0
CHEMBL4435736,O=c1c2ccccc2[se]n1CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,1000.0
CHEMBL4586947,COc1c(NCCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)c(=O)c1=O,active,138.0
CHEMBL4574147,O=S1(=O)NCCN1CCNc1nonc1/C(=N/O)Nc1ccc(OCC(F)(F)F)c(Br)c1,active,1000.0
CHEMBL4442065,CCS(=O)(=O)c1ccc(N/C(=N\O)c2nonc2NCCN2CCNS2(=O)=O)cc1Br,active,1000.0
CHEMBL4548855,CC[Se]c1ccc(N/C(=N\O)c2nonc2NCCN2CCNS2(=O)=O)cc1Br,active,1000.0
CHEMBL4518900,O=S1(=O)NCCN1CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Cl)c1,active,112.0
CHEMBL4561567,O=S1(=O)NCCN1CCNc1nonc1/C(=N/O)Nc1cc(Cl)c(F)c(Cl)c1,active,304.0
CHEMBL4563824,O=S1(=O)NCCN1CCNc1nonc1/C(=N/O)Nc1cc(Br)c(F)c(Br)c1,active,1000.0
CHEMBL4561306,O=S1(=O)NCCN1CCCNc1nonc1/C(=N/O)Nc1ccc(Br)c(F)c1,active,217.0
CHEMBL4456713,O=S1(=O)NCCN1CC1(CNc2nonc2/C(=N/O)Nc2ccc(Br)c(F)c2)CC1,active,696.0
CHEMBL4588400,O=S1(=O)NCCN1C[C@H](Nc1nonc1/C(=N/O)Nc1ccc(Br)c(F)c1)C1CC1,active,221.0
CHEMBL4447439,COCCN1CCN(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)S1(=O)=O,active,78.5
CHEMBL4461402,COCCCN1CCN(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)S1(=O)=O,active,461.0
CHEMBL4455331,O=S1(=O)N(CCO)CCN1CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,74.5
CHEMBL4457884,O=S1(=O)N(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)CCN1CCOCCOCCO,active,284.0
CHEMBL4533582,O=S1(=O)N(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)CCN1CC1(CO)COC1,active,322.0
CHEMBL4439757,CN(C)CCN1CCN(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)S1(=O)=O,active,221.0
CHEMBL4443898,O=S1(=O)N(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)CCN1CCN1CCOCC1,active,83.3
CHEMBL4443662,O=S1(=O)N(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)CCN1Cc1ccccc1,active,657.0
CHEMBL4528117,O=S1(=O)N(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)CCN1c1ccnc(Br)c1,active,399.0
CHEMBL4441486,O=S1(=O)N(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)CCN1CC1CC(F)(F)C1,active,457.0
CHEMBL4452685,O=S1(=O)N(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)CCN1CC(F)F,active,259.0
CHEMBL4449522,O=C(OCCN1CCN(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)S1(=O)=O)N1CC[C@H](F)C1,active,767.0
CHEMBL4568759,COC1CN(C(=O)OCCN2CCN(CCNc3nonc3/C(=N/O)Nc3ccc(F)c(Br)c3)S2(=O)=O)C1,active,354.0
CHEMBL3545369,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,12.6
CHEMBL4589417,O=S1(=O)NCCN1CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,28.2
CHEMBL4465536,CN1CCN(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)S1(=O)=O,active,33.0
CHEMBL4451860,O=S1(=O)CCCN1CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,21.4
CHEMBL4443777,O=C1OCCN1CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,16.8
CHEMBL4457573,O=C1CCON1CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,72.9
CHEMBL4542118,O/N=C(\Nc1ccc(F)c(Br)c1)c1nonc1NCCOC1=NOCC1,active,73.2
CHEMBL4447439,COCCN1CCN(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)S1(=O)=O,active,22.2
CHEMBL4455331,O=S1(=O)N(CCO)CCN1CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,26.6
CHEMBL4439757,CN(C)CCN1CCN(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)S1(=O)=O,active,45.7
CHEMBL4443898,O=S1(=O)N(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)CCN1CCN1CCOCC1,active,28.7
CHEMBL3745836,CN1C(=O)c2ccccc2-n2c(nc3ccccc3c2=O)C1[C@H](O)c1ccccc1,inactive,21400.0
CHEMBL4456594,COc1cc(OC(=O)c2c(C)c(O)c(OC(=O)c3c(C)cc(O)c(C)c3O)c(C)c2OC)c(C)c(C)c1C(=O)O,inactive,14500.0
CHEMBL195008,CN1C(=O)C(Cc2c[nH]c3ccccc23)NC1=S,inactive,12850.0
CHEMBL457063,Oc1ccccc1-c1c[nH]cn1,intermediate,4800.0
CHEMBL4443463,Clc1ccc(Nc2cn[nH]n2)cc1,active,23.0
CHEMBL4443463,Clc1ccc(Nc2cn[nH]n2)cc1,active,67.0
CHEMBL4443463,Clc1ccc(Nc2cn[nH]n2)cc1,inactive,11300.0
CHEMBL3103854,COc1cccc2c1C(=O)C1=C(C[C@H](Cn3cc(-c4ccccc4)nn3)O[C@@H]1C)C2=O,intermediate,6000.0
CHEMBL15192,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,active,440.0
CHEMBL15192,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,active,1000.0
CHEMBL4542547,COC1=CC(=O)c2c(oc(C)c2CO)C1=O,active,240.0
CHEMBL4560295,COc1nsc2c1C(=O)c1c(O)cccc1C2=O,active,80.3
CHEMBL4452385,C[C@@]12CC[C@H](O)CC1=C(O)C(=O)c1cc3c(cc12)C(=O)C1=C(C3=O)S(=O)(=O)CCN1,intermediate,4000.0
CHEMBL4459180,C[C@@]12CCCCC1=C(O)C(=O)c1cc3c(cc12)C(=O)C1=C(C3=O)S(=O)(=O)CCN1,active,110.0
CHEMBL3342402,Cc1ccc(-c2csc3nnc(SCC(=O)Nc4ccc5c(c4)OCO5)n23)cc1,intermediate,3000.0
CHEMBL4527348,CCOc1cc(C(=O)NC(=S)Nc2c(O)ccc3ccccc23)cc(OCC)c1OCC,inactive,18000.0
CHEMBL4527348,CCOc1cc(C(=O)NC(=S)Nc2c(O)ccc3ccccc23)cc(OCC)c1OCC,inactive,18000.0
CHEMBL4515281,CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]1(C=O)[C@@H](O)CC(C=O)CC[C@H]21,intermediate,7700.0
CHEMBL4515281,CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]1(C=O)[C@@H](O)CC(C=O)CC[C@H]21,active,45.0
CHEMBL4161733,C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,intermediate,1100.0
CHEMBL4437046,CN1CCN(Cc2ccc3nc4n(c(=O)c3c2)-c2ccc(F)cc2C4=O)CC1,active,500.0
CHEMBL4436480,O=C1c2cc(F)ccc2-n2c1nc1ccc(CN3CCNCC3)cc1c2=O,active,680.0
CHEMBL4577825,CC(C)(C)OC(=O)N1CCN(Cc2ccc3nc4n(c(=O)c3c2)-c2ccc(F)cc2C4=O)CC1,intermediate,1880.0
CHEMBL4545004,CN1CCN(Cc2ccc3nc4n(c(=O)c3c2)-c2ccccc2C4=O)CC1,intermediate,2520.0
CHEMBL4452150,CN(C)Cc1ccc2nc3n(c(=O)c2c1)-c1ccc(F)cc1C3=O,active,110.0
CHEMBL4588805,O=C1c2cc(F)ccc2-n2c1nc1ccc(CN3CCOCC3)cc1c2=O,active,400.0
CHEMBL4536439,CN1CCN(c2ccc3nc4n(c(=O)c3c2)-c2ccc(F)cc2C4=O)CC1,intermediate,2200.0
CHEMBL4471831,O=C1c2cc(F)ccc2-n2c1nc1ccc(N3CCNCC3)cc1c2=O,intermediate,1190.0
CHEMBL4578338,O=C1c2cc(F)ccc2-n2c1nc1ccc(N3CCCCC3)cc1c2=O,intermediate,1800.0
CHEMBL4471895,CN1CCN(c2ccc3nc4n(c(=O)c3c2)-c2ccccc2C4=O)CC1,intermediate,8010.0
CHEMBL4468741,CN(C)c1ccc2nc3n(c(=O)c2c1)-c1ccc(F)cc1C3=O,inactive,10350.0
CHEMBL3545369,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,70.0
CHEMBL4437046,CN1CCN(Cc2ccc3nc4n(c(=O)c3c2)-c2ccc(F)cc2C4=O)CC1,active,20.0
CHEMBL4436480,O=C1c2cc(F)ccc2-n2c1nc1ccc(CN3CCNCC3)cc1c2=O,active,70.0
CHEMBL4577825,CC(C)(C)OC(=O)N1CCN(Cc2ccc3nc4n(c(=O)c3c2)-c2ccc(F)cc2C4=O)CC1,active,130.0
CHEMBL4545004,CN1CCN(Cc2ccc3nc4n(c(=O)c3c2)-c2ccccc2C4=O)CC1,active,180.0
CHEMBL4452150,CN(C)Cc1ccc2nc3n(c(=O)c2c1)-c1ccc(F)cc1C3=O,active,20.0
CHEMBL4588805,O=C1c2cc(F)ccc2-n2c1nc1ccc(CN3CCOCC3)cc1c2=O,active,20.0
CHEMBL4536439,CN1CCN(c2ccc3nc4n(c(=O)c3c2)-c2ccc(F)cc2C4=O)CC1,intermediate,1870.0
CHEMBL4471831,O=C1c2cc(F)ccc2-n2c1nc1ccc(N3CCNCC3)cc1c2=O,active,760.0
CHEMBL4578338,O=C1c2cc(F)ccc2-n2c1nc1ccc(N3CCCCC3)cc1c2=O,intermediate,2240.0
CHEMBL4471895,CN1CCN(c2ccc3nc4n(c(=O)c3c2)-c2ccccc2C4=O)CC1,intermediate,2960.0
CHEMBL4468741,CN(C)c1ccc2nc3n(c(=O)c2c1)-c1ccc(F)cc1C3=O,active,590.0
CHEMBL3545369,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,7.0
CHEMBL3545369,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,71.8
CHEMBL3545369,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,7.1
CHEMBL4161733,C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,active,1.1
CHEMBL504816,Cn1cc(C[C@H](N)C(=O)O)c2ccccc21,inactive,380000.0
CHEMBL4161733,C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,active,0.5
CHEMBL504816,Cn1cc(C[C@H](N)C(=O)O)c2ccccc21,inactive,18400.0
CHEMBL4513476,CC(C)(C)OC(=O)N1CCC2(CC1)CC(NC(=O)c1cccc3cc[nH]c13)c1ccccc1O2,active,251.0
CHEMBL4467532,CCOC(=O)N1CCC2(CC1)CC(NC(=O)c1cccc3cc[nH]c13)c1ccccc1O2,active,35.6
CHEMBL4476353,CCOC(=O)N1CCC2(CC1)CC(NC(=O)c1cccc3cn[nH]c13)c1ccccc1O2,active,18.8
CHEMBL4463872,CCOC(=O)N1CCC2(CC1)C[C@H](NC(=O)c1cccc3cn[nH]c13)c1ccccc1O2,active,12.4
CHEMBL4568125,CCOC(=O)N1CCC2(CC1)C[C@@H](NC(=O)c1cccc3cn[nH]c13)c1ccccc1O2,intermediate,3814.0
CHEMBL4579256,CCOC(=O)N1CCC2(CC1)C[C@H](NC(=O)c1cccc3cn[nH]c13)c1cc(C(=O)O)ccc1O2,intermediate,5623.0
CHEMBL4543807,CCOC(=O)N1CCC2(CC1)C[C@H](NC(=O)c1cccc3cn[nH]c13)c1cc(C(=O)OC)ccc1O2,active,51.7
CHEMBL4521139,CCOC(=O)N1CCC2(CC1)C[C@H](NC(=O)c1cccc3cn[nH]c13)c1cc(OC)ccc1O2,active,8.7
CHEMBL4475838,CCOC(=O)N1CCC2(CC1)C[C@H](NC(=O)c1cccc3cn[nH]c13)c1cc(C#N)ccc1O2,active,19.2
CHEMBL4517539,CCOC(=O)N1CCC2(CC1)C[C@H](NC(=O)c1cccc3cn[nH]c13)c1cc(CC)ccc1O2,active,2.5
CHEMBL4550298,CCOC(=O)N1CCC2(CC1)C[C@H](NC(=O)c1cccc3cn[nH]c13)c1cc(Br)ccc1O2,active,5.4
CHEMBL4459934,CCOC(=O)N1CCC2(CC1)C[C@H](NC(=O)c1cccc3cn[nH]c13)c1nc(OC)ccc1O2,active,6.4
CHEMBL4474052,CCOC(=O)N1CCC2(CC1)C[C@H](NC(=O)c1cccc3cn[nH]c13)c1cc(Br)ncc1O2,active,21.0
CHEMBL4533779,COC(=O)N1CCC2(CC1)C[C@H](NC(=O)c1cccc3cn[nH]c13)c1cc(Br)ccc1O2,active,4.3
CHEMBL4520765,CC(C)OC(=O)N1CCC2(CC1)C[C@H](NC(=O)c1cccc3cn[nH]c13)c1cc(Br)ccc1O2,active,4.8
CHEMBL4456038,CCCOC(=O)N1CCC2(CC1)C[C@H](NC(=O)c1cccc3cn[nH]c13)c1cc(Br)ccc1O2,active,14.4
CHEMBL4594031,CC(C)(C)OC(=O)N1CCC2(CC1)C[C@H](NC(=O)c1cccc3cn[nH]c13)c1cc(Br)ccc1O2,active,151.5
CHEMBL4483789,CCOC(=O)N1CCC2(CC1)C[C@H](NC(=O)c1ccccc1NC(=O)C(F)(F)F)c1cc(Br)ccc1O2,active,36.3
CHEMBL4441700,CCOC(=O)N1CCC2(CC1)C[C@H](NC(=O)c1ccccc1OC)c1cc(Br)ccc1O2,active,55.7
CHEMBL4447760,CCOC(=O)N1CCC2(CC1)C[C@H](NC(=O)c1ccccc1O)c1cc(Br)ccc1O2,active,17.1
CHEMBL4541737,CCOC(=O)N1CCC2(CC1)C[C@H](NC(=O)c1cccc3c1OCO3)c1cc(Br)ccc1O2,active,22.0
CHEMBL4442192,CCOC(=O)N1CCC2(CC1)C[C@H](NC(=O)c1cccc3ocnc13)c1cc(Br)ccc1O2,active,36.9
CHEMBL4451215,CCOC(=O)N1CCC2(CC1)C[C@H](NC(=O)c1cccc3c1NC(=O)C3=O)c1cc(Br)ccc1O2,active,99.4
CHEMBL4529084,CCOC(=O)N1CCC2(CC1)C[C@H](NC(=O)c1cccc3c1NC(=O)C3)c1cc(Br)ccc1O2,active,9.0
CHEMBL4529203,CCOC(=O)N1CCC2(CC1)C[C@H](NC(=O)c1cccc3[nH]c(=O)[nH]c13)c1cc(Br)ccc1O2,active,44.9
CHEMBL4443475,CCOC(=O)N1CCC2(CC1)C[C@H](NC(=O)c1cccc3c1NC(=O)CO3)c1cc(Br)ccc1O2,active,4.5
CHEMBL4518978,CCOC(=O)N1CCC2(CC1)C[C@H](NC(=O)c1cccc3nc[nH]c13)c1cc(Br)ccc1O2,active,218.8
CHEMBL4460190,CCOC(=O)N1CCC2(CC1)C[C@H](NC(=O)c1cccc3nn[nH]c13)c1cc(Br)ccc1O2,active,107.4
CHEMBL4448431,CCOC(=O)N1CCC2(CC1)C[C@H](NC(=O)c1cccc3[nH]ncc13)c1cc(Br)ccc1O2,active,16.9
CHEMBL4457477,CCOC(=O)N1CCC2(CC1)C[C@H](NC(=O)c1cccc3cc[nH]c13)c1cc(Br)ccc1O2,active,5.6
CHEMBL4550298,CCOC(=O)N1CCC2(CC1)C[C@H](NC(=O)c1cccc3cn[nH]c13)c1cc(Br)ccc1O2,active,7.9
CHEMBL4550298,CCOC(=O)N1CCC2(CC1)C[C@H](NC(=O)c1cccc3cn[nH]c13)c1cc(Br)ccc1O2,active,66.1
CHEMBL4550298,CCOC(=O)N1CCC2(CC1)C[C@H](NC(=O)c1cccc3cn[nH]c13)c1cc(Br)ccc1O2,inactive,10000.0
CHEMBL3545369,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,7.7
CHEMBL4557994,O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1cc(Br)c[nH]1,active,16.0
CHEMBL4588288,O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1cc2ccccc2o1,active,413.0
CHEMBL4448402,O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1cc2ccccc2[nH]1,active,72.0
CHEMBL4443904,Cc1ccc2[nH]c(C(=O)NCc3cccc(Cn4cnc5ccccc54)c3)cc2c1,active,636.0
CHEMBL4439258,O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1cc2cc(O)ccc2[nH]1,active,781.0
CHEMBL4472707,O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1nc2ccccc2[nH]1,active,407.0
CHEMBL4531545,Cc1ccc(C(=O)NCc2cccc(Cn3cnc4ccccc43)c2)cc1,active,327.0
CHEMBL4466117,O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1ccc(Br)cc1,active,134.0
CHEMBL4451614,O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1ccc(Cl)cc1,active,477.0
CHEMBL4457663,O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1ccc(F)cc1,active,961.0
CHEMBL4458549,N#Cc1ccc(C(=O)NCc2cccc(Cn3cnc4ccccc43)c2)cc1,active,90.0
CHEMBL4571131,O=C(NCc1cccc(Cn2cnc3ccc(Br)cc32)c1)c1cc(Br)c[nH]1,active,19.0
CHEMBL4557994,O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1cc(Br)c[nH]1,active,64.0
CHEMBL4448402,O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1cc2ccccc2[nH]1,active,72.0
CHEMBL4458549,N#Cc1ccc(C(=O)NCc2cccc(Cn3cnc4ccccc43)c2)cc1,active,90.0
CHEMBL4557994,O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1cc(Br)c[nH]1,active,14.0
CHEMBL4557994,O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1cc(Br)c[nH]1,active,21.0
CHEMBL4448402,O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1cc2ccccc2[nH]1,active,83.0
CHEMBL4458549,N#Cc1ccc(C(=O)NCc2cccc(Cn3cnc4ccccc43)c2)cc1,active,110.0
CHEMBL4557994,O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1cc(Br)c[nH]1,active,43.0
CHEMBL4557994,O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1cc(Br)c[nH]1,active,605.0
CHEMBL4448402,O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1cc2ccccc2[nH]1,active,140.0
CHEMBL4458549,N#Cc1ccc(C(=O)NCc2cccc(Cn3cnc4ccccc43)c2)cc1,intermediate,1940.0
CHEMBL3989951,O[C@H](C[C@H]1c2c(F)cccc2-c2cncn21)[C@H]1CC[C@H](O)CC1,active,79.0
CHEMBL4586507,Fc1cccc2c1C(C1CCCCC1)n1cncc1-2,active,108.0
CHEMBL4524854,Fc1cccc2c1C(C1CCCC1)n1cncc1-2,active,764.0
CHEMBL4549778,Fc1cccc2c1C(C1CCOCC1)n1cncc1-2,active,969.0
CHEMBL4457781,Fc1cccc2c1C(C1CCNCC1)n1cncc1-2,inactive,10000.0
CHEMBL4588985,O=C(c1ccccc1)N1CCC(C2c3c(F)cccc3-c3cncn32)CC1,intermediate,3563.0
CHEMBL4470496,Fc1cccc2c1C(C1CCN(c3ccccc3)CC1)n1cncc1-2,active,87.0
CHEMBL4531639,Fc1cccc2c1C(c1ccccc1)n1cncc1-2,intermediate,2741.0
CHEMBL4571179,Fc1cccc2c1C(Cc1ccccc1)n1cncc1-2,intermediate,2734.0
CHEMBL4441377,Fc1cccc2c1C(C1CCN(c3nccs3)CC1)n1cncc1-2,active,297.0
CHEMBL4562566,Cn1ccc2ccc(N3CCC(C4c5c(F)cccc5-c5cncn54)CC3)cc21,active,27.0
